Loan ID,Customer ID,Loan Status,Current Loan Amount,Term,Credit Score,Annual Income,Years in current job,Home Ownership,Monthly Debt,Months since last delinquent,Years of Credit History,Number of Open Accounts,Number of Credit Problems,Current Credit Balance,Maximum Open Credit,Bankruptcies,Tax Liens
55a0fd70-9af7-40db-b989-eee88471f485,da1de7f3-8d7e-4680-b47d-5ec0c205b9bc,Fully Paid,172040,Short Term,730,479275,2,Rent,7828,16,9.7,12,0,219355,310508,0,0
750154f6-ddd4-4bdb-a44a-294e99e2eccb,f99719f4-0dc6-4ed2-ac0f-2e1e88e7ac3e,Fully Paid,215886,Short Term,707,783085,2,Rent,8809.54,75,11,11,0,179949,304612,0,0
7b388c82-920d-4f79-93bf-1ae6e3d606b1,a49ad179-164a-4109-8353-b7589d8bf594,Fully Paid,348348,Short Term,709,846108,3,Own Home,6938.04,7,14.9,8,0,190817,265562,0,0
19999768-a086-471d-95d4-82b41b62ef00,69cf6d62-9f60-4786-a2a8-afaedf87ce2e,Charged Off,215578,Long Term,665,595783,4,Own Home,8291.22,NA,11,11,0,220115,407154,0,0
7f632a5b-e102-468f-b67f-63b18ea4bda1,349a9d0c-f5b0-49df-991e-1d628d2f47c1,Fully Paid,110286,Short Term,736,969513,10,Home Mortgage,12280.46,NA,9.6,6,0,31160,70620,0,0
b1f4b72a-3b17-41f8-a844-073f04f0c51d,da591410-ac89-4bdb-9dbb-a4dc0a514350,Fully Paid,24684,Short Term,724,697547,10,Home Mortgage,18310.49,48,13.3,6,0,31445,246026,0,0
f43ddc04-f6bb-4a45-b793-b0f631c09021,9e13a612-6c1e-461d-b830-e77e5752c2b5,Fully Paid,110836,Short Term,742,765700,10,Rent,3407.46,NA,13.9,5,0,107293,255090,0,0
1a60b701-62f7-47cb-9dc9-ff2b4be48678,be88bd89-226e-4349-90e1-8647f88bb5d0,Charged Off,184492,Short Term,741,758708,4,Rent,14099.33,NA,10.5,7,0,104329,408078,0,0
b6f1fbf3-e79f-4a99-82e4-0e9324257c8e,e104b113-a9e7-459f-b196-cff5c6de9f12,Fully Paid,206074,Short Term,682,578930,1,Rent,11385.56,6,9.8,6,0,85424,182842,0,0
76049649-fdae-47ea-8256-b0d9a4693fcf,3e7e8f60-1fc1-411f-886b-3964cb9bc807,Fully Paid,322652,Short Term,733,724470,6,Rent,11048.31,6,14.8,10,1,120422,188958,0,0
ba9a11fe-1225-4e11-aa27-c5ab94a6a8e7,e49ded88-29f1-40f8-8048-5ef1a30eeef6,Fully Paid,87648,Short Term,746,305102,6,Rent,5313.73,NA,11.4,3,0,120498,356840,0,0
444a956c-ac6c-4988-a63e-109290d52660,e4f235d2-1867-4741-813e-9896f760ceb6,Fully Paid,86218,Short Term,720,468255,1,Rent,12721.07,61,13.9,6,1,27322,158202,1,0
370a83a0-e4a6-420a-b71d-91748b2499a8,0c1ed830-7fe1-402b-af4a-ab7e722c2a49,Fully Paid,132330,Short Term,692,761900,0,Rent,10730.06,75,7.4,7,0,91295,132308,0,0
f962ac70-3a74-4505-9536-8b3a51782211,daef3dd3-ac49-43e3-a90e-e44f45af8dca,Fully Paid,118184,Short Term,704,286330,0,Rent,7349.01,7,13,6,0,164483,278454,0,0
b11e59d5-4b41-453e-8a30-5276806bfb4c,01d86d59-a20f-4d2e-9cb4-b9157a6b13e8,Fully Paid,218416,Short Term,716,867711,4,Home Mortgage,12798.59,NA,12.4,12,0,93138,194326,0,0
ceeef5de-d497-4ac3-b84c-207d12b46dbb,33748f75-2183-410f-80f1-6137f15dc6cf,Fully Paid,44924,Short Term,647,582027,0,Rent,1668.39,70,6.4,5,0,52839,179982,0,0
0b365725-f220-42de-9681-d8c9369d5036,649c03f7-478d-439f-abcf-260688117cc7,Fully Paid,105798,Short Term,689,228437,5,Rent,7138.49,NA,12.5,12,0,197809,235862,0,0
2a37110d-89e8-497f-aab6-c8e9f2688ba6,686dbe54-31da-48de-aa5e-23209628ee30,Fully Paid,213664,Short Term,736,776948,2,Rent,8028.45,79,8,5,0,124203,191246,0,0
64a8c4b5-df27-49b0-a024-81ad5c445675,d37955be-29fb-42e9-b9fc-2795dfd2a381,Fully Paid,200706,Short Term,701,655899,2,Rent,12352.66,62,8.2,9,0,50996,164934,0,0
ace31dcc-114f-432c-9cc5-84513fa3788e,d18edc72-d117-4491-b73f-f6f4761c36cb,Fully Paid,211508,Short Term,722,908010,6,Home Mortgage,13090.62,NA,12.5,13,0,68989,108526,0,0
17abed39-8d82-4457-965e-49c2ac51dd5f,90b0ee93-dabc-4e96-851b-e5865bb02fa0,Fully Paid,175934,Short Term,739,816677,3,Rent,3763.52,19,13.5,5,0,149055,221540,0,0
7be5b375-e010-4624-a9b3-92f034e31a2d,2728bf13-764f-44da-8938-0c1cea146b4e,Fully Paid,143352,Short Term,699,671783,0,Rent,11868.16,NA,9.9,7,0,236531,377740,0,0
a40338eb-d5ac-44e1-9a1c-0bbdc844a5f4,96b7db3f-0a45-4260-b8e2-6d04c2f7c0b0,Fully Paid,348612,Short Term,719,715065,10,Rent,19247.19,56,12,12,0,288895,427218,0,0
29ecf77f-fd6e-4cab-98bd-c3aeec8ad6c0,a55184ff-cd24-4248-893a-4e0f93d91e47,Fully Paid,215666,Short Term,691,651909,3,Rent,2982.62,NA,11.3,7,0,79496,196262,0,0
df443e44-8ce8-40b4-bfe8-a84b98a9fff2,524a08da-9a15-4796-b930-736dd4567d90,Charged Off,213356,Short Term,729,799083,6,Home Mortgage,6306.1,64,10,12,0,118617,224422,0,0
a8c0f847-5a00-4ad5-8ba2-05f427f7e120,bb578c23-5a0d-474b-ba68-14cacc9b4081,Fully Paid,157410,Short Term,743,699124,5,Home Mortgage,8739.05,NA,9.7,6,0,60306,114664,0,0
ab2497b4-e745-49e4-9a45-25f2c8b44b60,64cba960-e172-4db3-bc0e-a4fa5fc127bf,Fully Paid,44088,Short Term,735,868224,5,Home Mortgage,12719.36,36,13.2,5,0,48070,154198,0,0
e0f3ccff-ff32-4b59-836f-79cdb45dd980,353a480d-6ee8-4588-acc6-6a1c77363429,Fully Paid,37752,Short Term,715,767372,2,Rent,11446.74,27,14.2,5,0,703,205480,0,0
a3864fa1-d7d7-4b8b-95c7-0658ddf52c19,64c41a05-5d70-4d73-8292-23194f167da1,Fully Paid,257950,Long Term,730,851466,3,Rent,19299.63,NA,8.2,7,0,144438,268884,0,0
1798323d-a65d-48a6-a7e5-13ceca2266de,4a1f3508-77ef-493d-89bd-128026651e39,Fully Paid,154506,Short Term,718,732963,0,Own Home,5094.09,39,10,8,0,68628,309210,0,0
93310389-8f3b-4f6d-8062-4b7ed30caa1e,1894c80f-a3e7-4e01-8c22-64c8d49b7f43,Charged Off,174592,Short Term,685,452352,6,Own Home,9725.53,NA,10.9,10,0,106001,259490,0,0
688c5048-f7d8-4c16-86bf-3dc206a6131f,386fbae9-f1d7-4b31-bc8c-3b08e6c32cde,Fully Paid,54868,Short Term,701,473822,4,Rent,3987.91,42,6.6,8,0,155572,296296,0,0
daf26351-b5cc-4ecd-ae4b-218ee0619569,7c8ca538-9ede-4473-b978-e8de6cace8f0,Charged Off,288222,Short Term,659,734027,4,Rent,20002.44,33,8.9,24,0,52383,196262,0,0
9306ad23-f35a-470e-bced-ac1b249c6dff,d438794b-f38a-4784-a6e6-ca98a1201e08,Charged Off,76186,Short Term,705,451117,2,Home Mortgage,3740.53,NA,14.8,9,0,99636,226226,0,0
c103f79d-806a-435a-bdd1-e24d7787263c,fd202d91-4d91-42e3-88f7-eb38ba631d14,Charged Off,135102,Short Term,727,795511,8,Home Mortgage,18562.24,59,15,12,1,155572,286374,1,0
6a99ee50-ed64-458b-9e64-ed5b16e05068,5a52b571-4ed3-45b4-8ab1-b35a8576d8a2,Fully Paid,111826,Short Term,744,521512,2,Home Mortgage,12472.93,NA,4.5,7,0,78394,174592,0,0
9656fa93-fc91-4cdb-9de9-1a53d86a52b3,1c12fa16-9788-4efd-81ff-58aa00de59da,Charged Off,44660,Short Term,715,867749,0,Rent,7672.39,30,11,5,0,16986,22330,0,0
191a92bd-67d1-4998-b680-08489937390d,0e0fa488-b6cb-444e-b3cf-c2021a74cad8,Fully Paid,341352,Long Term,712,751108,0,Home Mortgage,10327.83,55,13.3,11,0,81377,110858,0,0
3dcac6f6-4e44-40f2-baf5-47b01b4bbe00,4d450bf0-9372-4462-8e7b-21922366b1d5,Fully Paid,163548,Short Term,739,405859,10,Rent,4160.05,30,12.4,11,1,63460,247390,1,0
a1fa2b55-1884-41d0-8c7d-1b6fcbb6ece9,05f78068-1064-46ed-9463-01a574e96196,Fully Paid,219648,Long Term,681,777822,3,Rent,8232.13,54,14,5,0,43833,131846,0,0
15e1fc53-dfd9-477a-b4df-3927a32b12a6,09fc9d20-236f-40e6-b388-c714337c319e,Fully Paid,288508,Short Term,661,808583,7,Home Mortgage,3591.38,48,11.4,4,0,102714,172106,0,0
ab35eef5-e662-4599-85d6-522515b1ab60,1ef230bc-76eb-4c7c-92f0-35d92fd0492c,Fully Paid,223608,Short Term,739,869022,3,Home Mortgage,12745.58,37,12.4,9,0,195700,272690,0,0
c78a31d9-f438-4873-b215-2a7e49b77b74,8ff8af7c-4658-467d-96b4-06f68a9fc489,Fully Paid,263846,Short Term,724,759544,2,Rent,13355.29,NA,12.5,10,0,123253,248622,0,0
a5d1a57a-2026-4b98-b91a-1b920bc9d1fb,93ca1f42-39fb-4fff-b665-cc68d2d4e422,Charged Off,414194,Long Term,713,797012,7,Rent,20987.78,NA,9.6,13,0,246430,458018,0,0
fb60896f-b2b6-4dd4-abbb-832bfa428c80,bb51fa53-de03-452c-9642-e794fec1a9ae,Fully Paid,120912,Short Term,735,801154,4,Rent,4406.29,24,14.4,11,1,97622,359986,0,1
22df2053-db48-4a63-ae39-019ee0bbf040,cf835aa5-6820-4152-80d5-4d0aa3507bc5,Fully Paid,78034,Short Term,732,936130,1,Home Mortgage,1739.64,NA,13,2,0,39615,82368,0,0
049f23bc-d8c6-4e07-b7a9-ae749bccd942,18ca1522-d603-4b4e-811b-ecdfb2d249b3,Fully Paid,146322,Short Term,704,595384,8,Rent,6499.52,NA,10,14,0,149549,335610,0,0
edb7bbba-aae3-44b5-af7f-fd4b0b0a0a20,f36523d1-3060-47e1-be7c-33ff7abca005,Fully Paid,219846,Short Term,711,572451,1,Rent,13118.74,58,12.8,10,0,113525,150216,0,0
5e512cb7-e071-4310-9c3d-e56205616c86,9e0bf23e-a657-4052-adc3-a9a4e406608d,Fully Paid,332486,Long Term,657,593427,3,Rent,5533.75,68,13.7,2,0,198360,286022,0,0
3bbf0bde-b3cc-4184-9bde-19675e9ce3b6,729aa0fe-b5c2-4c9e-9bda-bbbae9a472d9,Fully Paid,245234,Long Term,705,813162,0,Rent,18567.18,NA,7.4,9,0,206568,422576,0,0
9cee7dd6-7f9e-460b-a3b9-ab215ca56154,1c7523f0-f98a-4eff-9507-ad2b333aa311,Charged Off,179080,Short Term,727,502645,0,Rent,13529.52,NA,13,10,0,197011,333520,0,0
219d11dc-7fc2-460b-a8f8-f4d9f55fdb82,6e3ddedf-8484-48f5-becd-2248c7d0e0d9,Fully Paid,37598,Short Term,690,222718,2,Own Home,3433.49,7,9,6,0,82194,105270,0,0
c28a87cd-1dc2-40f0-9104-a48b87fef151,feb567e7-9746-4cbf-a939-de2d0412ef84,Fully Paid,139414,Short Term,726,526794,0,Home Mortgage,7989.69,35,6.5,14,0,187625,400840,0,0
c66cd5a2-7ec7-4ed1-8fc7-135ce97ea0a0,17931585-63b3-49bf-897e-b14b61d3285e,Fully Paid,175890,Short Term,706,856900,9,Own Home,15638.52,NA,12,12,0,86412,232144,0,0
a0b7bf00-e4dd-4ac7-a3b1-a428c6867a20,534279fb-e7bc-48ee-b3e6-4ff4b03a994f,Charged Off,132682,Short Term,718,630268,7,Rent,4432.89,22,9.8,8,0,47557,136972,0,0
cb4bd449-07f1-458f-bfbd-bbd33c49c68c,075960b3-4f1a-40f2-a2aa-af722916315b,Fully Paid,108702,Short Term,747,600761,5,Rent,8711.12,NA,10.4,5,0,94620,258412,0,0
ea0f993d-1a56-419b-81fc-4a284e84a217,6415b38b-67e7-4a34-988e-f2916b982dc2,Fully Paid,132660,Short Term,720,553755,2,Home Mortgage,4203.94,NA,6.8,5,0,171456,287298,0,0
51645b1b-025e-4d5a-b3d6-37d319d0d172,f522c40d-88cf-4d54-90ab-90d9670cfae0,Charged Off,337634,Long Term,728,653144,5,Rent,4376.08,77,13.1,3,0,209,61908,0,0
09240909-1f4a-4be5-bcbd-0146bd5f8521,fb5dd724-701e-4537-b641-2cb76a9610ac,Fully Paid,49038,Short Term,716,577467,2,Rent,7795.89,11,8.6,7,0,47652,77066,0,0
92264b0f-6c2e-4be5-89f5-2eac7007f9c7,aee8ae64-29a4-4a0d-8896-03f613eabbe5,Fully Paid,178860,Short Term,681,714457,10,Home Mortgage,11371.88,NA,14.2,8,2,57570,270952,2,0
78c847f5-1800-4624-809c-6277cb2b608a,d05c8c79-3d37-4025-a3a1-fa62e6b5c78d,Fully Paid,203126,Short Term,713,462650,3,Rent,3257.93,45,8.4,12,0,128098,281446,0,0
978273b7-e604-46c8-a90d-184eb2c2075c,b0d15af0-3ab0-4b9d-8448-a22e9d9e616f,Fully Paid,195184,Short Term,712,483037,3,Rent,9177.57,NA,12,8,0,179208,219340,0,0
1b026abf-c1cb-4cbc-b80e-8c55ad076c6e,7684509d-f5a0-4a30-a8b0-453ac9b0cc00,Charged Off,158642,Short Term,729,744705,0,Own Home,5250.08,NA,12.2,3,1,136173,269522,1,0
307ba95b-d537-4428-aa76-1d2eba893627,1ab6dffb-7e1f-4340-b373-5d0108a59c76,Fully Paid,323004,Long Term,722,725287,5,Rent,7011.19,NA,13,7,0,48374,189222,0,0
65459d47-0dca-47c6-aaf4-5840f380b62d,5d35eba4-332c-4d43-828c-4ed5d158baed,Charged Off,302126,Long Term,651,675792,4,Rent,18640.52,NA,9,15,0,175921,328548,0,0
2d170004-b2b6-4eec-8d07-5aa80abcbaa6,cda86575-7676-4d14-bacf-d1b88590dc72,Fully Paid,268114,Long Term,689,545851,10,Rent,9734.46,NA,9.2,7,0,145882,449240,0,0
0f9c2751-b666-4702-8848-80f2002b457e,8ee1f25d-0f2f-4726-aaf2-9b967802eace,Fully Paid,187176,Long Term,739,596543,10,Rent,4677.8,16,14.8,10,0,43662,295658,0,0
8610c264-8473-487d-b43c-64a5aa16311b,15621be6-2d69-42bc-b81e-9cefa602377f,Charged Off,167596,Short Term,739,690156,8,Home Mortgage,10582.43,NA,13,11,0,251256,486486,0,0
5b72dc0b-ee17-4550-9d4f-8d4e95b91887,63791b3b-70d9-4b3c-a116-192293f1ad67,Charged Off,219296,Long Term,692,548739,3,Rent,14038.72,NA,9,10,0,157111,181918,0,0
03c92c21-e6d5-4778-a1cc-3936153df440,a003e950-e96c-4547-a576-021fbc36314c,Fully Paid,124982,Short Term,729,578208,10,Rent,11274.98,NA,10.2,6,0,105887,147356,0,0
7574dc97-fe9d-40e0-bbfd-8e0ab6efbc75,f861d367-ff1b-4aef-9ce5-595c34b5140d,Fully Paid,283250,Long Term,696,684209,1,Rent,2748.35,NA,14,10,0,24035,67540,0,0
9a5430aa-7016-4281-9988-040dda2ad9e1,7973f92f-029e-47de-b6ca-9c79fedcf564,Fully Paid,442024,Short Term,738,916199,2,Rent,2313.44,NA,12.4,16,0,88521,316382,0,0
69b46c76-1bde-461b-bbb7-77b21e6c1ba1,6a7ef0c5-0be6-4fea-adf2-bf1c250d8488,Fully Paid,128722,Short Term,730,889390,6,Rent,14155.95,NA,9.4,9,0,230033,392854,0,0
c141e6c1-dab7-479d-97e2-da5089c16093,9b7ae649-d366-450f-b216-feb451b36b88,Fully Paid,221034,Short Term,693,819128,3,Rent,14088.88,NA,7.9,7,0,112594,289718,0,0
553fa3f2-7c9f-458f-9a62-f5d7b08cda53,5a90ab38-ff2c-4575-8a70-07907c795d35,Fully Paid,263318,Long Term,662,729600,0,Rent,5891.52,NA,10.5,6,0,101840,259160,0,0
5c3077a1-1060-4469-bf16-5e6e3dd6c3b5,a45824ee-a3f2-4096-a113-54acff0a310d,Charged Off,133606,Short Term,745,769196,10,Home Mortgage,8974.08,NA,13.1,6,0,193154,411862,0,0
ab8f85a0-fdfb-4e35-86da-223feb7466a1,a056ef53-8c6c-4a9b-907e-66f1bdf88016,Fully Paid,153736,Short Term,724,986328,4,Rent,10685.03,NA,8.5,9,0,73834,156024,0,0
82531839-f948-4b32-8bc6-79a23fdbe576,6c5cdc60-2195-4de6-90c1-0b45bc55af40,Fully Paid,65824,Short Term,729,606366,9,Rent,15361.12,NA,10,5,1,33440,263450,1,0
cb66e006-cc95-4898-890e-a5f7ff23a2b5,09468142-f2a9-4396-bc33-808b98bec969,Fully Paid,206690,Short Term,710,846013,6,Rent,9306.2,NA,13.8,7,2,55195,111958,0,2
ac197179-54fb-4af4-b670-8bf63a402cea,2e0d1a8a-4305-43b0-8109-d22f4e97c8f9,Fully Paid,189156,Short Term,706,742596,0,Rent,16646.66,NA,12.9,18,0,231458,448932,0,0
fdc7ae21-d98e-499b-896b-bc0b35007fb2,45dd2298-b5e3-40dc-8e01-4a7dbc28b30d,Fully Paid,143550,Short Term,723,664867,10,Rent,8920.31,NA,9.6,17,0,71155,150348,0,0
ed8b5462-930a-4497-aaad-3e652f88699d,3c5ca501-00df-454b-9d80-fe0d2d551134,Charged Off,480436,Long Term,627,990717,2,Home Mortgage,21465.63,14,6.9,16,0,220153,486464,0,0
fabd2719-969d-4656-b5a7-7a872ce8010a,7e6c59fe-70df-47f3-afbb-5bf357650289,Fully Paid,176066,Short Term,708,632567,6,Rent,12071.46,32,12.2,8,0,206207,334422,0,0
60b5b236-d2a1-4cd9-906b-5a1bd242e5e0,0cb00c35-95de-4497-9e41-0c90b1cedcc8,Fully Paid,52690,Short Term,743,587822,2,Rent,11266.62,15,12.5,7,0,32509,221364,0,0
b2cca8d0-3120-4533-88ee-3bf1021129b7,db9e36ba-b8de-4900-8cbd-404b7d64f04c,Charged Off,226622,Short Term,733,921025,2,Rent,15120.2,51,8.5,9,0,70224,277530,0,0
76fa89b9-e6a8-49af-afa1-8151315aba8e,9d42ab3f-ccf7-4b8e-9dc0-54caaae9c343,Fully Paid,340604,Long Term,618,928701,10,Home Mortgage,21205.52,47,14.4,5,0,291137,368808,0,0
0a4a7e89-b5c1-4ef5-8cd7-e18893f6d917,eeec3f82-36bd-4928-bdd6-b6877c0f7050,Fully Paid,387508,Long Term,666,931247,10,Rent,21185.76,36,13.5,8,1,81073,186626,0,0
1ed3c8d4-deef-43fb-b15e-bb9dd2093a3d,933e092d-29d4-43a9-84e6-8ce84156195b,Fully Paid,110836,Short Term,730,803985,2,Rent,17419.77,NA,7.6,11,0,123538,225984,0,0
48f47e08-81ee-4a37-b0c8-e6b832b2724b,1f05111c-1d69-47fc-b6f7-9101a34106bf,Fully Paid,111496,Short Term,738,808773,0,Home Mortgage,19343.14,NA,13.5,10,1,187017,296648,1,0
e0f3ccff-ff32-4b59-836f-79cdb45dd980,353a480d-6ee8-4588-acc6-6a1c77363429,Fully Paid,37752,Short Term,715,767372,2,Rent,11446.74,NA,14.2,5,0,703,205480,0,0
43d88818-819f-47b2-8e73-d4cb59bb7735,36df63b7-05c6-4493-bb25-bf8cc1fbcd84,Fully Paid,71720,Long Term,717,580716,0,Rent,9146.22,38,8.1,6,0,85424,185922,0,0
74ee39cb-ad5b-4a35-ae90-16a26503fa83,f82e1769-c2cd-4c81-967e-b48215fa1522,Fully Paid,72336,Short Term,745,192223,2,Rent,2806.49,8,12.3,4,0,8417,100496,0,0
35e2f286-1c14-4892-8ddf-cd9c397f84a4,75b6f4dd-b3c6-4220-969f-54c372c22e1f,Fully Paid,65714,Short Term,721,662074,4,Rent,1704.87,41,14.9,3,0,33250,120340,0,0
c761b7bd-647c-4a67-8bb7-a8807e040ac8,196329ca-58c1-41a0-83d8-d18742e1dbbf,Fully Paid,78012,Long Term,731,833473,4,Rent,10397.75,NA,13.8,7,0,215460,325248,0,0
01fa49c5-cd6b-4740-84b0-ec7ceb1eddb9,0dfe9632-2742-4cd4-aca0-737391b9d6bf,Fully Paid,357852,Short Term,722,703285,3,Home Mortgage,19281.58,NA,12.6,10,0,147953,256828,0,0
bf068712-7560-4999-9ed0-91e3e3d93d91,bb82eae8-6a4d-46d7-a9f1-8b2ecfa1940a,Fully Paid,110198,Short Term,737,856463,2,Rent,4760.64,NA,5.2,10,0,141455,425414,0,0
549e4e09-7a22-44c7-ac3b-aa97729c29bd,09c4fadb-0090-4e1e-b78b-608aae9bccae,Fully Paid,156530,Short Term,744,675906,5,Rent,13461.69,NA,10.8,9,0,125742,272646,0,0
ede18a2e-f63d-4377-bcfd-a84f070e6e7e,6ededefb-95b4-4a29-a2f1-a9b8ba4d86fc,Fully Paid,39402,Short Term,695,737219,10,Home Mortgage,11734.02,NA,12,6,0,54758,164274,0,0
60d9db09-332b-46c1-8ab4-75bf7a0a4c4c,43f7a2a7-5221-4918-9b8e-3132a1407825,Fully Paid,221034,Short Term,713,954465,10,Rent,15828.33,NA,10,13,0,182134,379984,0,0
93845aee-aa37-46a3-b74e-d36e2c4158a4,a0932fc6-a3ec-422e-b6ce-e767cfa456cb,Fully Paid,263252,Long Term,741,947340,7,Rent,9078.77,53,14.4,5,0,34941,256036,0,0
4995e4ce-630e-46b8-9a84-efc532e2d385,f47bc48d-bf9c-4088-90fc-3d03d82fb087,Fully Paid,263164,Short Term,745,779247,2,Rent,5006.69,49,15,3,1,165794,369182,1,0
a9876264-2e39-430c-9572-153e896eef5a,30474c24-f720-4e59-a7e2-a425454a7acd,Fully Paid,175252,Short Term,638,726009,2,Rent,6533.91,16,12.9,4,0,188442,219076,0,0
a154a3ee-b587-46fe-afdf-b362d7b1eb8b,ab6cd0e2-9086-4946-ad06-232ae9b3e0ee,Fully Paid,357236,Long Term,642,990983,3,Rent,25187.54,NA,11.9,8,0,135033,253418,0,0
e6b86742-0d92-4094-b6d6-b8fd24e937a9,c65d9f9f-edfa-41d7-b6fd-0c7ddd2a0f3f,Fully Paid,326986,Short Term,660,868927,10,Home Mortgage,15713.19,1,12.5,15,1,155971,369314,1,0
15e1fc53-dfd9-477a-b4df-3927a32b12a6,09fc9d20-236f-40e6-b388-c714337c319e,Fully Paid,288508,Short Term,661,808583,7,Home Mortgage,3591.38,60,11.4,4,0,102714,172106,0,0
971e8fd7-f746-4c9e-aa74-184f165873c6,a1e0da6d-9fc4-4aca-8d97-60268464c9c4,Fully Paid,107404,Short Term,699,604998,2,Rent,11898.37,NA,6.8,7,0,126255,309056,0,0
c285cba6-f25d-4e9d-a361-b6f9a724ef90,c674f556-aa04-45af-9269-41106016f488,Fully Paid,202686,Short Term,721,567720,3,Home Mortgage,10644.75,NA,9,13,0,165908,230054,0,0
64eff55a-d23c-4e8d-92ce-3bf7ba6550ab,65a33eef-1af0-4340-8cb9-0147d23d2e26,Fully Paid,103774,Short Term,642,299041,2,Rent,7451.04,NA,6.2,6,0,116850,213070,0,0
e26c6231-ea74-4c0c-8cad-83da527d158f,36b36dd9-bbfe-43cb-ae2e-b79ad4c03484,Charged Off,160446,Short Term,728,572812,0,Rent,16086.35,21,10.2,20,0,151696,336490,0,0
55e3aff5-e1fc-4d66-a8d4-217745ce3dc0,3c00e3c1-aeeb-4af3-95f4-d7654d0f11d8,Fully Paid,220154,Short Term,723,912646,10,Home Mortgage,24793.29,NA,13.5,9,0,171836,255420,0,0
0e7518c5-a88b-4cd0-bf39-3506236169ee,c29d2261-289b-4804-8556-48b673f93267,Fully Paid,54912,Short Term,733,400558,9,Rent,3281.3,NA,12,7,0,125818,230516,0,0
1a416183-bbe9-4090-9563-668af9feecce,22a7d877-cacd-474b-a549-d1ff0b5d05af,Fully Paid,112266,Short Term,714,926041,2,Rent,1574.15,47,3.7,7,0,30780,204776,0,0
93c0c4ca-fc22-45b1-a2dd-91f9eece0947,fa5bb30a-d368-4cd4-a9a5-70419547f7ab,Fully Paid,79904,Short Term,699,578113,8,Rent,6311.04,81,9.9,6,0,203680,291522,0,0
6c19ac82-4005-4991-bd92-c2d03a1478a6,c9658603-e8a3-4e5a-bf22-74c7fa84c141,Charged Off,217910,Short Term,728,602224,10,Home Mortgage,9484.99,16,14,9,0,377511,453442,0,0
28a45e2b-5974-494b-babb-94f7ab833ca7,373ea087-ec28-40cd-b391-b4901f145dac,Charged Off,115170,Short Term,665,359993,7,Rent,3929.96,37,9.7,7,0,138947,223762,0,0
0717c819-a0b5-4689-960a-f4f05ca9ccc1,db5d9d90-e2a6-47a1-865e-1c1a63a8d816,Fully Paid,142384,Short Term,727,436183,3,Rent,6615.61,31,11.4,7,0,108357,332794,0,0
bf51551c-92cb-44f7-9d72-0a611af852b6,ee2abbe6-3cd1-419b-aaea-424563ae8036,Fully Paid,238326,Short Term,741,785878,1,Rent,6083.99,NA,10.6,8,0,105830,197010,0,0
3249abe7-3b07-4be3-957d-3d3308957c37,54c39e36-234d-4ab0-961a-7fb488dd2e67,Charged Off,131648,Short Term,687,418627,3,Home Mortgage,6488.69,NA,14.4,9,0,111549,413952,0,0
af67e61e-f7e5-4938-ac8f-e2918e036d67,d42afc57-a5c2-4fc7-8155-d17c251c8575,Fully Paid,192852,Short Term,705,660554,7,Home Mortgage,9412.79,53,6.3,7,0,95114,299288,0,0
e6bd01e5-2f4d-46ce-8cff-d440b5af1b7c,ed6dd1f9-ddce-4168-93af-8f718d7c3e8b,Charged Off,254298,Short Term,671,579234,5,Rent,4923.47,NA,13.6,5,0,198835,357500,0,0
dce6b99b-a6fd-4988-a3a4-82a36480938e,1611d41a-5c08-4fb2-8daa-0c7b3fcf5c2a,Fully Paid,205788,Short Term,747,703285,2,Rent,10197.49,NA,9.8,4,0,10355,88198,0,0
399c42c6-f637-43b6-8527-e3731d6890e1,c295f43c-5151-4fc9-8590-bd69dec6f595,Fully Paid,234410,Short Term,649,679706,3,Rent,15859.68,NA,12.6,12,0,198588,238282,0,0
01be1601-9298-41a7-86b0-d2f0a239b3c5,463c4ebd-9ea8-4550-910e-bbfcab1e49bb,Fully Paid,65538,Short Term,694,566067,0,Rent,10283.56,26,8.7,8,0,107065,214104,0,0
c5b11f4f-1d61-48a1-b098-16a41b3bc074,b48441bb-609e-4601-848d-9a48ef738192,Fully Paid,226116,Short Term,736,557973,9,Own Home,12693.9,NA,12.2,13,0,261022,443806,0,0
9139dcfb-7979-4488-ab59-8cf551e80e25,96d204ae-9645-4bd7-adfa-1e8644f80cdd,Fully Paid,269324,Short Term,683,930430,5,Rent,10312.25,NA,11.8,16,0,50901,96470,0,0
0b1ecd8e-b882-44ea-bffc-ccedc3f185e8,bf2fd6f8-3677-4117-9b3a-44b55ff17e3d,Fully Paid,128876,Short Term,743,501410,2,Rent,6326.24,64,10.9,7,0,85804,293964,0,0
fe71511c-14df-45dc-931c-3661baf968e1,6afd1eda-0e92-4c6a-a962-5d20a40e6b6f,Fully Paid,174526,Short Term,737,904343,0,Home Mortgage,10852.04,20,9.2,11,0,120593,281534,0,0
b2073bc3-e821-4be7-bad6-d2e08bd7ec5f,5cc1dbc0-90ac-484d-a7c9-d1b91f2aa6b7,Fully Paid,222046,Long Term,683,575301,0,Rent,8533.66,NA,8.5,14,0,67697,389950,0,0
fc65121c-b9d3-45f0-8e79-b3f43e241558,6ea1265c-f37a-4713-93af-3f6cd49d6d20,Charged Off,173514,Short Term,703,786752,6,Rent,9198.47,NA,14,8,0,43776,67210,0,0
312a0abb-5ef4-48b0-ba7a-30a42f87ea57,b345d25c-9628-4138-a116-8727f97bd924,Charged Off,34716,Short Term,735,599678,7,Rent,8595.41,29,10.9,6,0,41705,60742,0,0
